,Unnamed: 0,TransactionID,CustomerID,CustomerDOB,CustGender,CustLocation,CustAccountBalance,OrderDate,TransactionTime,ItemProfit,WeekID,DayID
714813,714813,T993731,2401,29/5/91,M,VADODARA,31180.88,2016-09-15,214809.0,280.0,35,251
714929,714929,T994091,4659,4/4/88,M,AGRA,119481.38,2016-09-15,205432.0,135.0,35,251
714955,714955,T994121,5962,23/10/86,M,RISHIKESH,21.57,2016-09-15,215803.0,346.0,35,251
714967,714967,T994178,112,26/11/90,M,CHENNAI,3685.52,2016-09-15,213523.0,120.0,35,251
714988,714988,T994206,622,12/6/87,F,BORIVALI (E) MUMBAI,20547.33,2016-09-15,210237.0,193.0,35,251
715031,715031,T994507,558,8/8/56,M,K V RANGAREDDY,83374.65,2016-09-15,215044.0,745.0,35,251
715040,715040,T994520,2238,19/5/94,F,HYDERABAD,3217.94,2016-09-15,205034.0,250.0,35,251
715046,715046,T994530,3990,11/4/88,M,RAIPUR,6858.38,2016-09-15,205231.0,20.0,35,251
715056,715056,T994544,3987,31/7/96,M,TRICHY DT,1471.34,2016-09-15,210411.0,20.0,35,251
715076,715076,T994673,7139,7/5/93,M,NEW DELHI,4676.16,2016-09-15,210717.0,60.0,35,251
715088,715088,T994692,2611,5/2/83,M,DELHI,11.78,2016-09-15,202609.0,170.0,35,251
715124,715124,T994847,195,7/7/79,M,LUCKNOW,40346.1,2016-09-15,202357.0,50.0,35,251
715171,715171,T995143,3118,1/7/93,M,SHAHJAHANPUR,905.33,2016-09-15,214256.0,80.0,35,251
715195,715195,T995173,3205,3/7/86,M,NEW DELHI,2348.25,2016-09-15,210438.0,273.0,35,251
715205,715205,T995187,209,24/4/95,M,KAITHAL,4484.41,2016-09-15,201122.0,19.0,35,251
715217,715217,T995203,3308,10/12/80,M,MUMBAI,16496.88,2016-09-15,204628.0,140.0,35,251
715231,715231,T995335,3015,16/4/96,M,CUTTACK,38640.24,2016-09-15,204500.0,500.0,35,251
715235,715235,T995343,3454,27/3/95,M,KOLKATA,11443.33,2016-09-15,202732.0,504.0,35,251
715264,715264,T995513,238,13/3/93,M,DUNGARPUR,11084.91,2016-09-15,204910.0,100.0,35,251
715274,715274,T995526,3620,1/7/75,M,BANGALORE,22827.03,2016-09-15,203458.0,657.0,35,251
715300,715300,T995667,7059,6/12/86,M,FARIDABAD,3340.7,2016-09-15,210637.0,46.0,35,251
715334,715334,T995810,4062,10/1/88,F,GURGAON,159956.51,2016-09-15,205337.0,210.0,35,251
715350,715350,T995832,2825,1/1/1800,M,YANAMALAKUDURU VIJAYAWADA,27739.37,2016-09-15,213422.0,340.0,35,251
715369,715369,T995969,4485,28/6/91,M,GURGAON,13588.74,2016-09-15,205845.0,188.0,35,251
715378,715378,T995979,5712,11/9/88,M,NARNAUL,1459.9,2016-09-15,204901.0,20.0,35,251
715396,715396,T996009,7242,10/3/86,M,DELHI,23243.22,2016-09-15,212546.0,240.0,35,251
715441,715441,T996296,3891,31/8/92,F,DELHI,245.65,2016-09-15,205103.0,240.0,35,251
715467,715467,T996332,7107,18/1/86,F,MUMBAI,4181.45,2016-09-15,205721.0,999.0,35,251
715504,715504,T996502,5277,28/1/83,M,ROAD PUNE,19025.28,2016-09-15,214607.0,110.0,35,251
715553,715553,T987607,3434,16/4/86,M,ARARIA,5244.22,2016-09-14,2240.0,300.0,35,250
715565,715565,T987628,221,6/1/81,F,MUMBAI,42217.83,2016-09-14,22934.0,220.0,35,250
715568,715568,T987638,710,17/9/94,M,VARANASI,12689.36,2016-09-14,45546.0,20.0,35,250
715571,715571,T987641,2295,1/8/51,F,DELHI,345770.77,2016-09-14,42631.0,25.0,35,250
715579,715579,T987849,5597,27/1/83,M,DELHI,30822.69,2016-09-14,3939.0,197.0,35,250
715625,715625,T990754,1355,5/4/88,M,GURGAON,355.03,2016-09-14,103539.0,180.0,35,250
715629,715629,T990758,3965,1/5/83,M,REWARI,84.93,2016-09-14,95556.0,68.0,35,250
715640,715640,T990811,6147,14/6/85,M,THANE,81505.78,2016-09-14,82652.0,100.0,35,250
715673,715673,T990850,4103,4/6/89,M,GURGAON,12112.8,2016-09-14,63244.0,250.0,35,250
715752,715752,T991062,3645,31/8/93,M,BANGALORE,10948.65,2016-09-14,22320.0,200.0,35,250
715846,715846,T991355,2626,21/2/94,M,RAIGARH,6566.05,2016-09-14,102022.0,200.0,35,250
715865,715865,T991436,5326,6/11/66,F,AMBALA CANTT,36828.28,2016-09-14,64207.0,80.0,35,250
715955,715955,T991696,660,11/8/92,M,FARIDABAD,6483.06,2016-09-14,14535.0,147.0,35,250
715988,715988,T991801,6305,3/1/92,F,NEW DELHI,1300.2,2016-09-14,103805.0,128.0,35,250
716007,716007,T991827,1980,14/6/93,F,THANE,6630.12,2016-09-14,95113.0,30.0,35,250
716019,716019,T991895,991,11/5/90,M,JAMSHEDPUR,49019.49,2016-09-14,82217.0,200.0,35,250
716020,716020,T991896,1042,8/2/80,M,NOIDA,29.39,2016-09-14,82151.0,270.0,35,250
716029,716029,T991909,2549,19/1/81,M,AGARTALA,5772.62,2016-09-14,12807.0,177.0,35,250
716075,716075,T992041,2954,2/7/56,F,MUMBAI,88390.97,2016-09-14,101818.0,375.0,35,250
716163,716163,T992312,1843,8/3/91,M,KARWAR,3258.98,2016-09-14,1629.0,80.0,35,250
716170,716170,T992320,7181,26/2/84,M,FARIDABAD,47388.55,2016-09-14,11817.0,286.0,35,250
716178,716178,T992334,4312,14/4/92,F,HUBLI,4711.41,2016-09-14,40438.0,50.0,35,250
716221,716221,T992504,1226,15/9/76,M,DHARUHERA,1257068.93,2016-09-14,80048.0,246.0,35,250
716232,716232,T992521,2523,10/7/89,M,NEW DELHI,18151.96,2016-09-14,2357.0,25.0,35,250
716251,716251,T992549,984,21/12/90,M,MUZAFFARPUR,30838.53,2016-09-14,44336.0,50.0,35,250
716272,716272,T992647,6077,19/3/87,M,NEW DELHI,49884.99,2016-09-14,100946.0,500.0,35,250
716294,716294,T992734,7222,29/4/88,M,NASHIK,53420.52,2016-09-14,1519.0,865.0,35,250
716378,716378,T992980,80,4/9/89,M,SILVASSA,28853.06,2016-09-14,3255.0,800.0,35,250
716395,716395,T993002,2686,26/7/93,M,DELHI,32295.72,2016-09-14,53317.0,161.75,35,250
716397,716397,T993004,2723,3/5/92,M,GURGAON,975.08,2016-09-14,62432.0,190.0,35,250
716424,716424,T993101,1956,1/1/1800,M,VISAKHAPATNAM,12614.65,2016-09-14,102658.0,650.0,35,250
716425,716425,T993102,7292,14/2/81,M,DELHI,22300.86,2016-09-14,102659.0,500.0,35,250
716437,716437,T993166,780,11/8/91,F,NEW DELHI,87262.09,2016-09-14,75007.0,89.0,35,250
716490,716490,T993313,2901,14/9/86,M,BENGALURU,39.92,2016-09-14,102121.0,545.0,35,250
716573,716573,T993594,176,23/5/83,M,DELHI,92713.89,2016-09-14,82404.0,50.0,35,250
716591,716591,T993614,2297,22/2/89,M,BHOPAL,0.29,2016-09-14,253.0,146.46,35,250
716593,716593,T993617,4968,2/3/86,M,MUMBAI,18483.61,2016-09-14,2205.0,1350.0,35,250
716607,716607,T993636,5661,15/3/73,M,MALLESHWARAM W BANGALORE,981997.89,2016-09-14,94459.0,38.42,35,250
716610,716610,T993639,1732,1/1/1800,M,NEW DELHI,375006.54,2016-09-14,61433.0,253.0,35,250
716705,716705,T993941,4427,4/1/90,F,JALANDHAR,23681.23,2016-09-14,101827.0,200.0,35,250
716719,716719,T993957,2121,9/9/74,M,GURGAON,1399553.98,2016-09-14,103355.0,126.0,35,250
716852,716852,T994248,6639,12/5/85,M,MUMBAI,6.85,2016-09-14,104656.0,500.0,35,250
716861,716861,T994258,5855,1/1/1800,F,BHUBANESWAR,833102.81,2016-09-14,103751.0,560.0,35,250
716970,716970,T994438,2967,29/10/87,F,SUNDARGARH,47188.6,2016-09-14,92724.0,1000.0,35,250
717002,717002,T994485,6274,9/2/81,F,GHAZIABAD,6278.16,2016-09-14,130016.0,450.0,35,250
717033,717033,T994572,6795,14/8/96,M,NASHIK,0.69,2016-09-14,103920.0,20.0,35,250
717107,717107,T994717,4154,13/1/90,F,NEW DELHI,7008.85,2016-09-14,105725.0,346.75,35,250
717116,717116,T994733,432,25/10/87,M,DELHI,,2016-09-14,103201.0,628.0,35,250
717120,717120,T994738,7027,1/1/1800,M,MANALI,14.18,2016-09-14,104009.0,500.0,35,250
717129,717129,T994750,2364,11/4/84,F,BANGALORE,40741.23,2016-09-14,92641.0,490.0,35,250
717172,717172,T994857,6343,3/5/91,M,CHENNAI,40273.23,2016-09-14,110946.0,50.0,35,250
717175,717175,T994860,227,25/2/90,M,SURAT,156860.12,2016-09-14,110414.0,580.0,35,250
717183,717183,T994871,1745,2/9/65,F,JABALPUR,6088.38,2016-09-14,105920.0,50.0,35,250
717193,717193,T994883,638,9/10/90,M,NAGPUR,21290.34,2016-09-14,102829.0,100.0,35,250
717217,717217,T994913,6782,6/10/89,M,PONDICHERRY,1376.6,2016-09-14,83902.0,23.0,35,250
717252,717252,T994961,5562,2/2/92,M,MUMBAI,23934.11,2016-09-14,121238.0,460.57,35,250
717301,717301,T995069,947,16/8/91,M,RANCHI,13981.85,2016-09-14,93247.0,130.0,35,250
717319,717319,T995094,6075,7/5/87,M,DELHI,17287.66,2016-09-14,121341.0,50.0,35,250
717324,717324,T995105,351,31/5/74,M,MUMBAI,124374.44,2016-09-14,122154.0,330.0,35,250
717333,717333,T995117,1856,3/7/95,M,BANGALORE,244.8,2016-09-14,122522.0,50.0,35,250
717401,717401,T995273,289,8/4/88,M,GHAZIABAD,35448.74,2016-09-14,94806.0,199.0,35,250
717402,717402,T995274,2852,2/12/60,M,MUMBAI,1437383.42,2016-09-14,94508.0,1400.0,35,250
717430,717430,T995315,872,20/8/81,M,GAUTAM BUDDH NAGAR,925.3,2016-09-14,91340.0,700.0,35,250
717471,717471,T995422,5116,4/12/92,M,MUMBAI,4587.45,2016-09-14,92350.0,249.0,35,250
717560,717560,T995588,4805,15/12/87,F,NOIDA,7054.4,2016-09-14,95412.0,259.0,35,250
717600,717600,T995682,5394,28/8/91,F,NOIDA,40265.5,2016-09-14,101539.0,100.0,35,250
717636,717636,T995730,471,22/1/82,M,PINJORE,129369.26,2016-09-14,83734.0,1000.0,35,250
717729,717729,T995904,3147,14/12/89,M,KOLKATA,173612.8,2016-09-14,83726.0,255.0,35,250
717737,717737,T995913,3702,1/1/1800,M,NEW DELHI,103856.35,2016-09-14,60957.0,121.92,35,250
717741,717741,T995917,5707,3/3/92,M,SOLAN,5017.13,2016-09-14,121647.0,50.0,35,250
717761,717761,T995941,2733,8/6/83,M,DEESA,86552.91,2016-09-14,121331.0,140.0,35,250
717769,717769,T996014,6916,14/1/58,M,DELHI,32360.73,2016-09-14,101746.0,466.0,35,250
717785,717785,T996034,1117,27/4/90,F,CHENNAI,7717.07,2016-09-14,105113.0,75.64,35,250
717817,717817,T996073,70,18/6/86,M,BANGALORE,73.36,2016-09-14,3407.0,120.0,35,250
717885,717885,T996217,5886,17/5/94,F,AMBALA,23701.32,2016-09-14,93135.0,175.0,35,250
717898,717898,T996234,829,9/11/97,M,NASHIK,6092.78,2016-09-14,100243.0,20.0,35,250
717953,717953,T996354,2358,5/9/83,M,NEW DELHI,70462.17,2016-09-14,111511.0,575.0,35,250
718000,718000,T996412,6315,21/6/93,M,GORAKHPUR,3179.16,2016-09-14,93140.0,1000.0,35,250
718014,718014,T996433,1916,14/9/90,F,DELHI,10177.11,2016-09-14,121606.0,100.0,35,250
718020,718020,T996439,925,27/6/90,M,JHARSUGUDA-ORISSA,41621.7,2016-09-14,123739.0,190.0,35,250
718078,718078,T996553,47,20/8/84,M,PANCHKULA,442.56,2016-09-14,100306.0,200.0,35,250
718102,718102,T996584,4531,30/6/95,F,GUNTUR,6.09,2016-09-14,121457.0,324.0,35,250
718114,718114,T996601,4431,1/8/82,M,NOIDA,262.14,2016-09-14,123236.0,65.0,35,250
718144,718144,T996689,6556,18/10/85,M,FARIDABAD,17227.5,2016-09-14,103305.0,360.0,35,250
718149,718149,T996694,4875,1/6/88,M,PATHANAMTHITTA,4663.67,2016-09-14,103942.0,435.0,35,250
718160,718160,T996706,4510,1/1/91,M,MUMBAI,5890.41,2016-09-14,93743.0,30.0,35,250
718175,718175,T996725,2550,18/10/87,M,GURGAON,34487.81,2016-09-14,94406.0,51.45,35,250
718190,718190,T996740,3307,14/6/54,F,VIJAYAWADA,338463.41,2016-09-14,122014.0,175.0,35,250
718231,718231,T996792,2606,18/4/94,F,DELHI,7741.44,2016-09-14,84034.0,346.0,35,250
718244,718244,T996807,6524,4/4/92,M,NAGTHAT,82621.15,2016-09-14,74522.0,100.0,35,250
718256,718256,T996822,6845,10/11/86,F,TIRUCHIRAPPALLI,211691.6,2016-09-14,123143.0,645.0,35,250
718415,718415,T997029,3251,20/7/90,F,NAVI MUMBAI,2209.5,2016-09-14,143152.0,235.0,35,250
718424,718424,T997039,3307,12/9/96,M,BOISAR,9247.61,2016-09-14,143351.0,59.0,35,250
718463,718463,T997081,6796,3/8/89,M,GURGAON,12010.4,2016-09-14,74341.0,101.0,35,250
718507,718507,T997140,7344,7/11/94,M,BANGALORE,322.58,2016-09-14,122142.0,175.0,35,250
718516,718516,T997151,483,4/11/89,M,ALWAR,11456.18,2016-09-14,144641.0,30.0,35,250
718552,718552,T997201,4657,25/1/83,M,BANGALORE,11444.0,2016-09-14,83242.0,340.0,35,250
718563,718563,T997215,4688,16/6/90,M,KOLKATA,1218.8,2016-09-14,93317.0,140.0,35,250
718595,718595,T997256,1750,10/11/82,F,MUMBAI,1041817.52,2016-09-14,114835.0,280.0,35,250
718608,718608,T997272,3931,4/2/89,M,MUZAFFARPUR,132754.87,2016-09-14,121920.0,1104.0,35,250
718645,718645,T997326,3915,17/9/87,M,CHENNAI,66851.89,2016-09-14,83821.0,265.0,35,250
718716,718716,T997424,2713,13/7/97,M,TIRUCHIRAPALLI,3.15,2016-09-14,143524.0,55.0,35,250
718738,718738,T997455,891,29/4/82,M,MUMBAI,30861.81,2016-09-14,85103.0,704.0,35,250
718751,718751,T997471,5301,20/7/90,M,DELHI,4485.12,2016-09-14,132755.0,171.0,35,250
718780,718780,T997505,1853,30/1/93,M,DELHI,1860.0,2016-09-14,125955.0,600.0,35,250
718858,718858,T997613,3738,11/10/88,F,THANE,64057.62,2016-09-14,123336.0,276.0,35,250
718873,718873,T997633,1600,14/5/82,M,PRAKASAM,1423.54,2016-09-14,83243.0,12.85,35,250
718911,718911,T997693,5681,23/2/70,M,DURGAPUR,41042.2,2016-09-14,90536.0,58.0,35,250
718965,718965,T997765,5461,26/8/86,M,VELLORE,17797.45,2016-09-14,113624.0,120.0,35,250
718978,718978,T997787,6548,15/1/92,F,CHEMBUR MUMBAI,2922.79,2016-09-14,144611.0,50.0,35,250
719003,719003,T997822,7287,30/5/95,M,RANGA REDDY,5968.21,2016-09-14,85059.0,150.0,35,250
719015,719015,T997837,4710,1/1/1800,M,FARIDABAD,0.0,2016-09-14,75911.0,500.0,35,250
719020,719020,T997844,5598,1/7/89,M,NEW DELHI,4181.86,2016-09-14,80510.0,18.0,35,250
719067,719067,T997906,5371,8/4/90,F,NAWANSHAHR,2752.07,2016-09-14,120330.0,250.0,35,250
719076,719076,T997919,5224,7/1/90,M,PHURSUNGI PUNE HAVELI PUNE,10692.34,2016-09-14,115723.0,150.0,35,250
719091,719091,T997940,873,1/1/1800,M,JODHPUR,23890.16,2016-09-14,141332.0,91.0,35,250
719160,719160,T998025,2703,18/6/86,M,PUNE,237607.46,2016-09-14,124844.0,222.0,35,250
719418,719418,T998353,4696,2/1/89,M,MEERUT,73791.34,2016-09-14,142506.0,1000.0,35,250
719433,719433,T998379,4911,22/12/90,F,BANGALORE,876.97,2016-09-14,90330.0,59.0,35,250
719450,719450,T998398,311,26/3/93,M,CHENNAI,406.44,2016-09-14,75825.0,97.0,35,250
719464,719464,T998413,2401,29/5/91,M,VADODARA,31180.88,2016-09-14,130153.0,360.0,35,250
719535,719535,T998506,4144,3/6/91,M,BANGALORE,62400.44,2016-09-14,113430.0,222.0,35,250
719596,719596,T998601,6073,15/6/94,M,RAMANAGARAM,2589.3,2016-09-14,115430.0,30.0,35,250
719641,719641,T998668,258,9/3/89,M,SHIMLA,128.1,2016-09-14,73739.0,20.0,35,250
719668,719668,T998705,7017,9/10/93,F,EAST KHASI HILLS,20295.44,2016-09-14,125749.0,324.0,35,250
719675,719675,T998712,3111,1/2/92,F,KOLKATA,2279.56,2016-09-14,124613.0,203.45,35,250
719683,719683,T998721,4002,2/1/76,M,AURANGABAD,10504.84,2016-09-14,115908.0,315.0,35,250
719701,719701,T998748,4393,23/5/89,M,RAMANAGAR,20436.4,2016-09-14,120246.0,20.0,35,250
719800,719800,T998871,1932,1/1/1800,M,DELHI,107729.13,2016-09-14,113914.0,250.0,35,250
719808,719808,T998880,653,10/6/89,F,VIZIANAGARAM,1346.98,2016-09-14,122730.0,102.0,35,250
719809,719809,T998881,3084,15/3/90,M,MUMBAI,5612.6,2016-09-14,115826.0,150.0,35,250
719914,719914,T999021,1576,26/11/87,M,BANGALORE,17538.71,2016-09-14,135239.0,1000.0,35,250
719929,719929,T999040,4235,12/9/84,F,NEW DELHI,5316.91,2016-09-14,151631.0,922.0,35,250
720016,720016,T999158,1070,2/1/91,M,BANGALORE,19491.5,2016-09-14,140720.0,295.0,35,250
720036,720036,T999186,6324,20/5/90,M,TALOJA,23453.71,2016-09-14,152906.0,190.0,35,250
720060,720060,T999223,2695,24/5/92,M,NEW DELHI,16364.47,2016-09-14,134828.0,50.0,35,250
720082,720082,T999250,3377,29/5/90,F,CHAMPARAN,496.18,2016-09-14,113156.0,34.0,35,250
720090,720090,T999258,4601,29/4/75,M,MUMBAI,17869.68,2016-09-14,111725.0,20.0,35,250
720152,720152,T999342,2991,25/12/63,F,KOLKATA,369446.79,2016-09-14,152259.0,384.0,35,250
720199,720199,T999400,2987,15/7/92,M,GURGAON,41682.38,2016-09-14,145331.0,50.0,35,250
720218,720218,T999426,3124,1/1/1800,M,GHAZIABAD,52670.56,2016-09-14,145138.0,247.03,35,250
720230,720230,T999439,2506,20/7/79,M,PATHANKOT,29395.89,2016-09-14,130927.0,159.0,35,250
720265,720265,T999487,5082,22/11/89,M,GURGAON,52889.26,2016-09-14,154245.0,50.0,35,250
720269,720269,T999494,3695,10/12/89,M,GURGAON,114.66,2016-09-14,154447.0,320.0,35,250
720275,720275,T999506,5647,10/6/73,M,MUMBAI,6111.08,2016-09-14,114549.0,600.0,35,250
720309,720309,T999552,3982,21/6/81,M,KOLAR - DISTRICT,60587.39,2016-09-14,141819.0,210.0,35,250
720315,720315,T999558,1121,28/5/90,M,NAVI MUMBAI,32768.63,2016-09-14,135828.0,100.0,35,250
720372,720372,T999634,1987,3/2/94,M,PALAMU,2961.8,2016-09-14,113607.0,60.0,35,250
720447,720447,T999736,786,14/1/84,M,GURGAON,20706.61,2016-09-14,153103.0,307.0,35,250
720526,720526,T999849,4233,2/5/93,F,CHENNAI,15130.12,2016-09-14,151617.0,250.0,35,250
720615,720615,T999970,2006,21/4/93,F,BANKURA,306.69,2016-09-14,154539.0,390.0,35,250
720696,720696,T1000070,540,5/12/83,M,VISAKHAPATNAM,16288.38,2016-09-14,135024.0,50.0,35,250
720757,720757,T1000161,7301,28/10/83,M,NEW DELHI,614542.0,2016-09-14,111028.0,500.0,35,250
720763,720763,T1000167,1777,29/4/90,F,BANGALORE,24849.07,2016-09-14,145916.0,50.0,35,250
720792,720792,T1000205,10,12/11/89,M,NEW DELHI,14185.82,2016-09-14,134203.0,500.0,35,250
720804,720804,T1000222,4619,16/3/85,F,GANGTOK,1986.39,2016-09-14,131834.0,963.0,35,250
720825,720825,T1000251,6666,8/5/85,M,BATHINDA,12712.72,2016-09-14,151115.0,168.0,35,250
720826,720826,T1000252,5817,9/5/86,M,GURGAON,7338.53,2016-09-14,151619.0,440.0,35,250
720930,720930,T1000397,5106,12/11/74,M,NEW DELHI,316234.4,2016-09-14,163358.0,150.0,35,250
720932,720932,T1000399,390,16/9/71,M,GURGAON,494366.24,2016-09-14,163513.0,25.0,35,250
720957,720957,T1000432,4036,21/6/86,M,BIKANER,349543.14,2016-09-14,112211.0,255.0,35,250
721017,721017,T1000527,5320,9/6/81,M,BANGALORE,30064.72,2016-09-14,121026.0,134.0,35,250
721041,721041,T1000555,353,12/6/70,F,VADODARA,18364.3,2016-09-14,144902.0,500.0,35,250
721135,721135,T1000675,1312,31/12/85,M,MUMBAI,304691.47,2016-09-14,120225.0,831.0,35,250
721153,721153,T1000703,3699,20/7/92,F,BHARUCH,7843.29,2016-09-14,143136.0,235.0,35,250
721180,721180,T1000739,4684,16/2/86,M,GURGAON,25513.95,2016-09-14,135713.0,957.0,35,250
721196,721196,T1000760,2639,22/1/89,M,CHANDIGARH,9012.99,2016-09-14,160203.0,304.55,35,250
721259,721259,T1000858,4032,3/3/86,M,IMPHAL,3984.4,2016-09-14,135500.0,302.0,35,250
721272,721272,T1000875,4998,1/1/1800,M,GURGAON,4682213.6,2016-09-14,153552.0,773.0,35,250
721280,721280,T1000891,4251,27/8/91,M,KRISHNA,11522.45,2016-09-14,160708.0,292.0,35,250
721352,721352,T1000995,3797,18/1/80,M,MUMBAI,9131.66,2016-09-14,133308.0,509.0,35,250
721363,721363,T1001010,612,12/9/82,M,THANE (WEST),32562.66,2016-09-14,152037.0,30.0,35,250
721386,721386,T1001043,1073,14/3/92,M,JODHPUR,3658.19,2016-09-14,154832.0,56.9,35,250
721465,721465,T1001150,3199,19/8/85,M,ONGOLE,6423.37,2016-09-14,172001.0,325.0,35,250
721475,721475,T1001164,5224,21/3/87,M,RAJKOT,14762.98,2016-09-14,155447.0,159.0,35,250
721479,721479,T1001168,1272,29/12/93,M,BULANDSHAHR,44.49,2016-09-14,145837.0,61.0,35,250
721489,721489,T1001179,3444,12/2/93,M,BHOJPUR,265.97,2016-09-14,131418.0,81.0,35,250
721794,721794,T1001614,1475,22/10/91,M,NOIDA,5.14,2016-09-14,130511.0,80.0,35,250
721801,721801,T1001626,4840,12/7/82,M,THANE,30163.41,2016-09-14,161854.0,494.1,35,250
721831,721831,T1001677,6472,9/10/79,M,PUNE,8390.73,2016-09-14,141021.0,10.17,35,250
721834,721834,T1001683,5389,26/6/99,M,BANGALORE,100851.28,2016-09-14,81315.0,33.31,35,250
721877,721877,T1001747,5501,3/12/74,F,KOLKATA,5605.49,2016-09-14,162219.0,484.0,35,250
721887,721887,T1001761,256,25/9/86,M,BANGALORE,34488.3,2016-09-14,160323.0,140.0,35,250
721889,721889,T1001763,2768,1/1/1800,M,DELHI,133560.6,2016-09-14,161310.0,220.0,35,250
721906,721906,T1001795,3666,1/1/1800,M,LUCKNOW,9817.04,2016-09-14,154439.0,100.0,35,250
721923,721923,T1001823,5455,18/9/92,M,LUCKNOW,6808.66,2016-09-14,172728.0,690.0,35,250
722010,722010,T1001940,5676,1/3/54,M,GANDHINAGAR,1180427.18,2016-09-14,152515.0,25.0,35,250
722038,722038,T1001982,5348,21/8/92,M,NIZAMABAD,21073.41,2016-09-14,172331.0,100.0,35,250
722115,722115,T1002087,1415,28/4/81,F,NAVI MUMBAI,188214.26,2016-09-14,180728.0,677.69,35,250
722120,722120,T1002094,4336,2/10/87,M,GURGAON,4344.79,2016-09-14,172850.0,435.0,35,250
722161,722161,T1002150,3303,30/12/71,M,CHETNA COLLEGE BANDRA E MUMBAI,80067.22,2016-09-14,123927.0,100.0,35,250
722253,722253,T1002284,7025,1/12/93,M,GAUTAM BUDDHA NAGAR,0.29,2016-09-14,124120.0,49.0,35,250
722256,722256,T1002289,3139,31/1/92,F,THANE,12157.31,2016-09-14,130939.0,253.0,35,250
722349,722349,T1002416,4122,19/2/92,F,GOLDSMITH SCHOOL SOUTH 24 PARGANAS,234.28,2016-09-14,132001.0,10.0,35,250
722412,722412,T1002504,6964,18/9/87,M,GURGAON,1032.66,2016-09-14,172552.0,50.0,35,250
722416,722416,T1002512,76,19/8/82,M,MUMBAI,27007.66,2016-09-14,172058.0,40.0,35,250
722503,722503,T1002619,475,25/4/84,F,BANGALORE,35944.64,2016-09-14,152917.0,469.0,35,250
722539,722539,T1002672,2102,11/5/87,M,CHITTO0R,10867.95,2016-09-14,133123.0,160.0,35,250
722572,722572,T1002725,1461,13/8/92,M,NEW DELHI,4.81,2016-09-14,163559.0,46.0,35,250
722603,722603,T1002777,2471,5/7/76,M,BAREILLY,67053.47,2016-09-14,173420.0,315.0,35,250
722610,722610,T1002785,3543,22/8/88,F,MOHALI,58627.05,2016-09-14,155342.0,151.0,35,250
722619,722619,T1002795,6672,15/7/85,M,GURGAON,22769.19,2016-09-14,130601.0,742.0,35,250
722640,722640,T1002828,6015,26/9/88,F,PUNE,10858.13,2016-09-14,161739.0,50.0,35,250
722656,722656,T1002854,1294,2/3/96,M,NAGPUR,13180.88,2016-09-14,151447.0,130.0,35,250
722665,722665,T1002868,2677,2/1/83,M,BANGALORE,6139.04,2016-09-14,172331.0,485.0,35,250
722717,722717,T1002951,2058,4/4/63,M,NEW DELHI,20443.92,2016-09-14,161905.0,100.0,35,250
722763,722763,T1003014,5337,4/9/95,M,DELHI,8664.51,2016-09-14,171442.0,95.0,35,250
722785,722785,T1003047,2249,30/9/89,F,CHANDIGARH,841.47,2016-09-14,133450.0,222.0,35,250
722797,722797,T1003068,791,17/5/91,M,BANGALORE,10160.55,2016-09-14,124207.0,349.0,35,250
722800,722800,T1003073,4752,25/5/93,M,ALWAR,19529.85,2016-09-14,134542.0,53.0,35,250
722820,722820,T1003095,6577,1/10/90,M,PUNE,11209.38,2016-09-14,162343.0,188.0,35,250
722867,722867,T1003164,5684,8/10/86,M,JAIPUR,109327.51,2016-09-14,191454.0,506.92,35,250
722925,722925,T1003241,5104,26/4/91,F,BANGALORE,1819.18,2016-09-14,181210.0,99.0,35,250
723003,723003,T1003344,1192,3/5/85,M,NEW DELHI,18204.4,2016-09-14,182606.0,89.0,35,250
723017,723017,T1003364,4001,2/3/93,M,NEW DELHI,8887.71,2016-09-14,170121.0,175.0,35,250
723069,723069,T1003436,7290,10/11/72,M,GURGAON,43977.11,2016-09-14,144416.0,35.0,35,250
723095,723095,T1003473,1648,13/9/91,M,NOIDA,27730.95,2016-09-14,180031.0,1000.0,35,250
723121,723121,T1003527,5856,23/12/83,M,ROHTAK,17355.72,2016-09-14,174209.0,1512.94,35,250
723301,723301,T1003788,1470,26/6/91,F,DELHI,28112.08,2016-09-14,185947.0,60.0,35,250
723308,723308,T1003796,5420,7/12/85,M,AMRITSAR,8871.98,2016-09-14,163712.0,478.0,35,250
723402,723402,T1003928,782,1/7/88,F,NEW DELHI,1426.82,2016-09-14,174225.0,205.0,35,250
723422,723422,T1003952,3368,24/10/93,F,FARIDABAD,20036.32,2016-09-14,172538.0,24.0,35,250
723431,723431,T1003961,4711,2/9/65,M,NEW DELHI,76983.34,2016-09-14,165348.0,285.0,35,250
723469,723469,T1004016,5110,24/1/94,F,DELHI,23777.59,2016-09-14,150948.0,190.0,35,250
723523,723523,T1004094,1756,26/2/87,M,DHANBAD,2538455.69,2016-09-14,131851.0,207.2,35,250
723537,723537,T1004117,1206,15/6/78,M,GURGAON,49421.51,2016-09-14,191513.0,1350.0,35,250
723570,723570,T1004160,5046,21/1/92,M,BANGALORE,7666.65,2016-09-14,165121.0,108.0,35,250
723639,723639,T1004248,5930,23/7/89,F,DELHI,25857.51,2016-09-14,190445.0,1465.0,35,250
